match_id	home_total_shots	home_shots_saved	home_corners	home_free_kicks	home_offsides	home_fouls	away_total_shots	away_shots_saved	away_corners	away_free_kicks	away_offsides	away_fouls	home_cards	away_cards
3592187	17	5	7	9	13	3	15	1	6	12	9	3	0	2
3592160	19	1	8	14	13	1	3	7	2	12	15	0	2	4
3592277	8	1	9	6	7	2	13	2	5	5	7	3	1	1
3592265	21	3	8	11	6	1	7	4	2	6	11	4	1	3
3592240	21	1	8	7	12	1	8	6	2	12	8	2	3	2
3592202	6	5	2	10	9	2	21	2	9	9	12	3	0	1
3592249	13	2	7	6	4	3	13	4	3	4	6	2	0	1
3592278	17	1	5	10	5	0	11	3	3	5	10	0	0	3
3592270	6	7	4	5	9	1	31	0	9	9	5	0	3	1
3592195	12	4	8	9	8	5	8	3	2	7	9	0	1	0
3592184	19	5	8	7	16	1	15	3	1	16	8	1	3	2
3592159	13	3	1	15	11	1	16	3	5	9	15	0	1	3
3592205	19	2	3	8	8	0	8	6	3	7	9	2	0	0
3592229	4	3	1	5	6	0	24	1	9	6	6	2	2	0
3592216	16	2	12	8	11	6	11	3	8	11	8	1	0	3
3592172	10	4	5	7	8	2	18	3	2	8	8	1	4	3
3592224	12	1	3	5	10	1	7	2	3	9	5	3	0	1
3592214	6	4	3	22	12	2	10	2	6	12	22	4	2	4
3592241	29	4	5	2	6	3	7	4	3	5	3	1	1	0
3592250	24	0	13	11	5	1	4	2	1	5	11	2	0	2
3592260	9	7	3	6	13	0	19	0	2	13	7	4	3	1
3592161	26	1	12	7	8	2	6	4	2	8	9	0	0	1
3592169	14	4	3	13	11	0	14	4	2	9	13	2	3	1
2577860	1	4	1	14	12	1	4	1	2	13	12	2	2	3
2577857	3	2	6	13	13	1	3	2	3	14	13	0	3	4
3592182	18	1	5	9	9	0	7	4	6	8	9	0	1	1
2577863	4	4	1	22	14	4	7	3	4	18	20	2	1	0
2577861	9	4	6	17	13	0	6	4	3	13	16	1	2	4
2577865	6	2	8	15	8	4	4	6	2	12	14	1	1	2
2577859	3	4	6	15	9	0	6	1	6	9	12	3	2	4
2577858	4	7	4	20	14	2	9	3	8	16	15	5	3	3
2577862	9	3	5	11	12	3	5	9	4	15	10	1	1	3
2577866	3	3	6	9	13	2	6	3	6	15	9	0	4	1
2577885	1	1	3	12	13	4	2	1	5	17	9	3	2	2
2577864	3	2	3	18	10	3	3	3	5	13	16	2	2	4
2577884	4	2	9	12	11	1	5	4	9	12	11	1	4	2
2577883	8	3	4	10	11	4	3	4	4	15	9	1	2	2
2577890	7	5	4	15	14	3	7	5	3	17	12	3	2	2
2577892	6	0	2	10	13	0	0	6	4	13	10	0	1	2
2577891	4	3	8	13	11	0	5	3	4	11	12	1	3	3
2577888	2	3	6	8	7	2	6	1	6	9	7	1	1	2
2577889	6	8	6	14	15	2	9	4	6	17	12	2	1	1
2577887	10	3	5	16	19	1	4	7	1	20	13	3	4	2
2577895	7	1	6	16	13	2	2	1	4	15	16	0	3	3
2577886	3	2	6	18	11	1	3	1	8	12	18	0	1	4
2577897	8	1	9	9	16	2	1	7	0	18	5	4	4	1
2577899	10	1	11	13	15	4	2	10	5	19	11	2	2	2
2577900	2	7	3	12	18	3	8	1	4	21	10	2	4	2
2577898	3	2	5	11	7	2	6	0	4	9	11	0	2	1
2577894	6	2	8	13	9	2	5	4	7	11	12	1	2	3
2577902	3	5	2	12	7	1	6	1	7	8	12	0	1	4
2577901	1	3	5	13	13	3	6	0	2	16	12	1	0	2
2577896	3	7	8	8	6	3	10	1	7	9	7	1	0	3
2577941	4	4	6	13	4	1	6	4	5	5	10	3	5	4
2577939	2	0	4	20	8	1	2	0	4	9	19	1	2	4
2577946	0	9	0	11	16	2	9	0	9	18	8	3	8	1
2577940	5	0	9	13	10	1	0	3	3	11	12	1	1	2
2577893	7	7	7	17	2	4	10	6	8	6	13	4	1	4
2577942	7	1	5	13	10	1	3	6	4	11	12	1	2	1
2577947	2	2	5	11	17	1	5	1	7	18	11	0	4	4
2577949	7	5	6	10	20	3	4	9	2	23	9	1	4	1
2577944	5	3	0	14	6	3	4	2	1	9	13	1	2	2
2577948	9	3	7	17	9	0	5	8	7	9	15	2	1	1
2577943	8	2	6	12	4	2	2	5	4	6	12	0	0	1
2577953	6	3	1	20	9	0	3	5	3	9	15	5	3	1
2577950	9	1	7	14	12	0	2	6	14	12	13	1	2	2
2577952	2	2	4	8	6	3	2	2	4	9	8	0	2	3
2577956	5	1	4	13	10	0	2	2	4	10	11	2	2	3
2577957	0	0	4	7	6	1	4	0	5	7	6	1	1	0
2577945	14	4	13	15	6	3	4	10	1	9	12	3	1	1
2577951	6	3	6	10	12	0	4	4	8	12	10	0	2	1
2577958	4	2	4	12	6	2	3	1	4	8	10	2	1	2
2577955	6	2	4	12	10	0	4	3	5	10	11	1	2	1
2577954	4	4	6	13	8	0	4	1	7	8	11	2	0	2
2577960	7	2	5	14	12	0	2	5	5	12	11	3	3	5
2577973	3	4	2	11	12	3	4	3	4	15	10	1	2	4
2577964	4	1	3	13	5	2	5	1	4	7	13	0	1	4
2577968	5	1	7	16	14	3	1	3	3	17	14	2	2	5
2577962	5	1	5	12	8	3	4	3	5	11	11	1	1	2
2577959	4	6	2	12	9	3	7	4	7	12	11	1	2	3
2577965	9	1	16	9	10	2	3	8	3	12	7	2	1	2
2577972	5	5	6	14	9	3	6	4	5	12	11	3	1	2
2577966	7	0	5	16	7	0	4	4	5	7	13	3	2	0
2577963	7	2	6	15	4	2	3	6	2	6	14	1	1	2
2577970	4	3	3	15	13	2	4	2	7	15	11	4	1	0
2577969	8	8	5	9	15	5	9	4	9	20	6	3	5	1
2577971	9	8	6	14	9	0	12	5	5	9	12	2	1	1
2577961	12	2	11	13	11	2	4	9	1	13	12	1	0	0
2577967	5	3	4	17	12	1	5	3	6	13	14	3	1	2
2577988	5	1	7	13	6	1	7	1	5	7	11	2	0	0
2577976	7	1	4	17	18	4	4	1	3	22	14	3	3	1
2577977	7	4	5	17	12	0	4	4	2	12	17	0	0	3
2577985	3	4	6	22	16	0	6	2	4	16	22	0	4	4
2577986	5	2	6	10	9	3	5	3	4	12	8	2	0	3
2577978	3	6	1	13	14	2	7	1	8	16	11	2	3	4
2577979	2	3	17	6	4	1	5	1	8	5	5	1	0	1
2577994	8	2	8	14	15	3	2	6	3	18	13	1	3	3
2577980	1	2	9	15	12	1	3	1	5	13	13	2	1	0
2577987	10	3	6	11	14	1	4	4	3	15	8	3	3	1
2577981	5	1	5	13	8	5	4	1	3	13	13	0	1	1
2577989	5	3	5	18	11	0	4	4	11	11	18	0	3	3
2577974	7	5	3	20	8	2	5	3	6	10	17	3	1	3
2577975	3	4	4	17	14	1	7	2	6	15	14	3	2	5
2578001	2	9	5	18	9	1	11	1	6	10	18	0	1	4
2577993	4	5	8	14	17	2	6	4	6	19	9	5	1	2
2577983	6	1	6	10	16	1	4	1	7	17	10	0	2	0
2577991	3	3	4	17	21	1	3	2	4	22	17	0	1	3
2577982	9	2	1	5	10	2	2	4	7	12	4	1	2	1
2577984	4	4	5	15	12	1	7	4	3	13	14	1	2	2
2577992	2	1	1	14	6	2	5	1	9	8	11	3	2	3
2577990	2	3	3	18	11	0	6	2	9	11	14	4	2	1
2577997	1	2	1	18	12	1	2	0	5	13	15	3	2	2
2577995	6	4	3	10	11	2	9	0	7	13	9	1	1	1
2578007	3	1	1	16	5	1	2	2	2	6	14	2	2	2
2577999	0	1	11	18	11	6	5	0	5	17	18	0	3	1
2578005	4	4	3	14	7	2	4	2	2	9	11	3	3	1
2578004	4	2	4	13	9	0	4	3	6	9	9	4	2	3
2578006	6	3	7	14	13	2	4	4	4	15	11	3	1	6
2578019	4	8	1	11	11	0	8	0	10	11	9	2	0	4
2578002	8	4	7	16	12	0	6	4	5	12	14	2	2	1
2578008	3	3	13	6	11	4	4	3	3	15	6	0	1	2
2577996	3	4	4	18	7	3	10	1	5	10	13	5	0	1
2577998	2	1	6	13	17	0	1	1	4	17	13	0	2	2
2578000	2	2	10	12	8	4	3	1	7	12	10	2	1	1
2578012	6	0	6	11	2	1	3	0	4	3	10	1	0	2
2578010	5	2	7	16	12	0	2	4	3	12	15	1	3	3
2578003	2	5	1	23	9	2	8	1	7	11	21	2	1	4
2578013	3	3	4	7	13	4	6	3	4	17	6	0	2	0
2578015	7	1	11	21	7	3	1	6	4	10	15	6	1	3
2578014	6	2	12	10	3	3	3	5	4	7	10	0	2	4
2578020	6	2	7	15	15	3	2	4	2	18	14	1	3	2
2578009	8	7	6	7	6	3	10	3	1	9	5	2	3	2
2578017	2	2	4	6	5	1	2	0	6	6	5	1	1	2
2578011	6	2	4	16	6	3	4	3	3	9	15	1	0	3
2578022	7	3	4	10	9	4	4	5	2	13	9	1	0	1
2578024	5	0	16	14	9	4	1	5	0	13	11	3	2	2
2578027	4	4	3	16	9	1	4	4	7	10	11	5	1	3
2578034	5	0	5	8	13	3	1	1	2	16	7	1	1	0
2578023	6	4	3	13	11	2	5	5	5	13	12	1	1	2
2578016	0	2	3	8	7	1	4	0	8	8	7	1	1	1
2578033	3	1	5	8	10	2	1	1	1	12	8	0	1	5
2578021	5	1	14	8	7	1	3	2	6	8	6	2	1	2
2578036	2	4	1	11	13	3	5	1	9	16	10	1	3	1
2578038	5	5	4	14	6	1	7	4	10	7	9	5	1	2
2578018	5	4	7	20	12	1	5	3	6	13	16	4	0	1
2578025	8	2	6	15	5	6	2	6	5	11	13	2	1	4
2578029	1	2	7	9	8	0	3	1	3	8	8	1	2	0
2578028	4	1	4	13	10	0	4	0	5	10	10	3	3	2
2578035	1	3	4	13	7	1	6	1	9	8	12	1	4	1
2578037	3	6	11	16	5	1	9	2	5	6	11	5	0	3
2578040	2	3	3	9	13	4	5	0	5	17	8	1	3	2
2578026	8	3	11	14	17	1	4	8	2	18	11	3	1	3
2578045	14	3	7	12	12	3	5	8	6	15	9	3	2	2
2578042	8	3	2	13	4	1	3	4	3	5	9	4	0	0
2578032	9	4	10	6	6	2	6	6	5	8	6	0	2	0
2578043	9	0	7	14	8	2	2	0	5	10	13	1	1	1
2578046	5	3	9	13	4	0	3	3	5	4	10	3	0	3
2578030	7	3	10	10	6	2	6	5	10	8	10	0	2	4
2578041	9	7	6	16	14	1	9	6	4	15	11	5	2	1
2578044	4	1	4	13	14	2	1	4	4	16	9	4	4	2
2578031	3	4	1	8	5	3	5	2	8	8	6	2	0	1
2578039	2	1	3	8	8	3	2	1	6	11	6	2	1	1
2578050	6	4	5	17	15	0	4	5	2	15	15	2	0	2
2578055	2	0	8	6	12	0	0	1	7	12	5	1	3	1
2578047	1	2	6	15	10	1	2	1	2	11	14	1	1	0
2578067	6	4	1	9	9	3	4	3	6	12	9	0	0	1
2578051	6	5	3	12	7	1	4	3	2	8	11	1	1	1
2578052	7	0	4	11	11	3	0	5	1	14	8	3	3	3
2578049	5	1	10	8	4	3	2	4	4	7	8	0	1	2
2578054	2	2	3	21	3	2	5	3	8	5	19	2	2	3
2578058	4	2	3	11	14	3	4	3	6	17	10	1	3	2
2578048	6	4	13	14	4	0	5	3	6	4	12	2	1	2
2578056	1	1	2	12	6	1	1	0	7	7	10	2	3	1
2578053	7	4	11	13	10	2	5	7	4	12	12	1	2	1
2578069	2	2	5	7	9	1	4	1	4	10	6	1	1	0
2578061	2	5	8	10	6	4	6	2	3	10	8	2	1	0
2578059	5	6	5	20	13	3	7	3	5	16	14	6	3	1
2578066	5	3	11	10	5	0	4	4	7	5	10	0	1	2
2578057	5	4	5	15	12	1	5	3	7	13	13	2	2	1
2578060	8	1	4	10	8	1	3	6	4	9	10	0	0	0
2578063	4	3	8	12	10	3	3	3	5	13	12	0	0	0
2578062	2	4	5	12	7	2	7	2	5	9	7	5	0	0
2578074	9	1	6	18	13	2	3	8	2	15	14	4	2	2
2578065	5	2	1	10	16	0	4	3	8	16	8	2	2	0
2578068	4	0	10	13	4	0	4	1	2	4	13	0	2	1
2578070	8	1	2	14	12	0	2	5	2	12	11	3	1	3
2578072	5	1	7	10	5	0	3	3	3	5	9	1	2	0
2578073	2	2	4	12	10	0	4	1	8	10	9	3	6	1
2578078	2	2	11	11	4	2	4	1	0	6	10	1	0	2
2578082	4	4	4	10	18	4	6	4	7	22	9	1	1	1
2578076	5	4	7	19	6	1	4	2	9	7	9	10	1	0
2578071	2	3	8	11	6	5	3	2	9	11	9	2	0	1
2578064	5	5	4	16	5	3	6	3	8	8	15	1	0	2
2578075	9	1	5	11	9	4	2	5	1	13	10	1	1	1
2578086	4	6	1	18	13	3	6	2	12	16	16	2	1	2
2578077	4	3	7	9	12	4	3	3	6	16	8	1	2	1
2578079	5	5	3	14	9	0	6	4	7	9	14	0	1	3
2578081	6	3	9	13	14	3	4	5	6	17	12	1	3	3
2578080	2	1	9	14	7	1	3	0	4	8	13	1	1	3
2578088	2	0	0	13	11	1	3	0	7	12	13	0	1	3
2578087	7	3	9	18	4	3	3	4	4	7	13	5	1	2
2578090	1	6	3	14	16	0	7	1	7	16	11	3	2	2
2578091	1	0	8	11	9	1	0	1	9	10	11	0	1	0
2578083	6	5	3	10	10	7	5	1	4	17	9	1	1	0
2578219	4	0	3	18	11	2	2	0	7	13	18	0	2	5
2578240	4	3	17	14	8	1	4	2	6	9	12	2	0	0
2578275	2	1	5	14	11	2	3	1	3	13	13	1	6	2
2578225	8	4	9	9	8	1	4	5	3	9	8	1	2	0
2578227	3	1	6	17	9	2	5	0	2	11	12	5	2	1
2578221	4	3	7	16	11	3	3	4	4	14	15	1	3	2
2578230	4	5	2	9	11	1	5	4	13	12	8	1	1	3
2578276	4	0	4	14	6	2	2	0	7	8	12	2	1	3
2578236	4	3	5	6	16	2	3	2	3	18	6	0	4	2
2578277	10	1	3	12	10	1	3	7	9	11	8	4	1	1
2578224	4	4	6	16	8	1	6	4	4	9	16	0	1	3
2578220	1	3	4	8	10	1	3	0	9	11	7	1	1	1
2578228	5	3	4	17	7	1	4	3	6	8	16	1	1	3
2578222	2	0	7	6	9	0	0	2	1	9	4	2	1	3
2578233	7	3	4	10	12	1	5	5	2	13	9	1	2	1
2578239	3	3	4	11	6	0	5	3	5	6	10	1	1	0
2578266	3	6	7	10	10	2	6	2	4	12	9	1	2	2
2578089	3	1	9	16	15	3	1	2	0	18	12	4	2	1
2578229	3	3	4	12	8	3	6	2	4	11	11	1	1	2
2578247	5	2	3	15	8	2	3	2	3	10	14	1	3	4
2578223	3	2	5	15	12	0	5	3	7	12	15	0	3	0
2578093	5	5	4	9	8	0	8	4	7	8	5	4	1	1
2578092	6	1	5	12	10	3	4	3	3	13	11	1	1	3
2578085	4	0	8	12	8	2	4	0	6	10	10	2	2	2
2578094	8	2	12	10	5	3	2	8	5	8	7	3	0	1
2578098	4	0	8	10	10	2	0	2	1	12	9	1	1	2
2578084	3	3	7	11	13	1	5	2	7	14	11	0	3	3
2578099	4	1	7	9	5	2	2	2	3	7	8	1	0	3
2578104	9	1	9	11	9	4	5	5	3	13	6	5	2	0
2578102	6	1	16	12	12	2	2	5	8	14	11	1	1	0
2578109	12	1	11	15	8	1	2	8	3	9	12	3	0	2
2578100	4	0	1	12	9	2	0	0	3	11	8	4	0	0
2578096	8	3	5	16	8	1	3	4	3	9	12	4	1	1
2578117	4	3	5	11	11	0	3	0	6	11	11	0	0	2
2578106	8	3	6	6	13	2	6	5	4	15	5	1	1	1
2578101	13	2	3	6	10	2	3	11	3	12	4	2	1	0
2578095	5	3	3	19	12	2	4	4	4	14	15	4	3	2
2578097	5	0	5	18	6	3	2	5	4	9	18	0	0	2
2578110	5	2	3	17	10	1	7	1	3	11	13	4	0	1
2578103	6	3	6	10	16	9	3	6	6	25	10	0	0	0
2578105	3	2	6	12	8	6	2	1	3	14	12	0	2	2
2578112	0	4	2	14	8	0	4	0	6	8	13	1	0	1
2578107	4	0	8	14	8	0	0	1	4	8	14	0	0	1
2578113	5	1	2	11	10	1	2	3	7	11	10	1	2	1
2578118	1	1	4	9	11	2	2	1	4	13	8	1	0	0
2578114	1	0	3	15	11	0	10	0	10	11	13	2	2	2
2578128	5	3	3	9	5	2	4	4	4	7	7	2	1	1
2578108	3	3	7	12	4	2	5	2	1	6	12	0	0	3
2578115	4	3	5	16	9	1	6	1	2	10	15	1	2	3
2578116	11	5	13	22	10	0	5	11	3	10	20	2	2	1
2578111	1	5	6	21	14	3	6	1	7	17	14	7	3	3
2578123	6	5	3	10	4	3	5	4	12	7	8	2	0	1
2578136	6	2	5	10	9	5	2	3	5	14	10	0	3	2
2578119	6	2	8	16	5	2	3	6	4	7	14	2	1	4
2578121	3	3	7	11	11	1	4	2	7	12	11	0	0	0
2578120	2	4	6	9	8	4	7	2	8	12	9	0	2	2
2578125	7	3	3	14	7	0	3	4	3	7	13	1	1	4
2578126	5	0	2	13	13	3	0	2	5	16	12	1	2	1
2578131	4	4	7	15	10	0	4	4	7	10	15	0	2	1
2578122	5	1	5	14	11	2	3	4	3	13	14	0	3	4
2578127	3	2	2	16	11	1	2	1	11	12	12	4	0	2
2578141	4	4	11	15	9	1	7	3	4	10	14	1	2	2
2578134	6	0	7	14	4	2	2	4	2	6	12	2	1	1
2578133	9	1	15	12	12	2	1	8	1	14	9	3	0	1
2578139	3	0	9	12	11	1	1	2	5	12	12	0	1	2
2578145	7	0	8	12	11	0	0	5	4	11	11	1	0	3
2578129	4	3	6	9	10	1	6	4	4	11	8	1	1	0
2578132	3	2	4	13	17	0	2	2	5	17	10	3	3	2
2578124	5	3	7	14	6	3	5	5	3	9	8	6	0	1
2578137	2	4	5	14	10	0	5	2	4	10	13	1	0	3
2578149	2	5	3	19	15	2	7	0	3	17	11	8	2	2
2578130	7	6	10	10	6	1	7	5	11	7	9	1	0	3
2578138	7	2	8	14	16	6	4	5	3	22	14	0	2	1
2578140	4	5	6	21	7	2	6	3	8	9	15	6	2	3
2578146	5	0	14	14	10	1	1	3	1	11	12	2	1	4
2578152	2	3	9	18	8	1	7	2	2	9	17	1	4	2
2578143	4	3	0	11	10	0	9	4	6	10	10	1	3	1
2578135	9	3	8	16	12	2	4	3	5	14	16	0	0	2
2578161	5	4	5	11	11	1	5	2	6	12	9	2	1	0
2578144	5	2	11	12	8	5	3	3	1	13	10	2	4	4
2578147	4	1	7	18	11	4	3	2	1	15	17	1	1	3
2578148	2	2	7	13	10	5	5	1	8	15	11	2	3	1
2578151	3	0	11	16	6	2	1	1	0	8	15	1	0	3
2578158	3	4	4	19	17	0	4	3	5	17	16	3	3	1
2578154	4	1	3	13	14	0	1	3	4	14	12	1	0	2
2578153	8	2	7	17	8	3	3	6	7	11	14	3	2	3
2578159	6	0	3	17	14	1	3	1	6	15	16	1	2	2
2578164	5	4	2	16	21	2	6	2	3	23	15	1	4	3
2578156	4	1	10	22	12	1	1	2	2	13	19	3	0	0
2578142	15	0	9	12	8	1	0	11	1	9	11	1	1	3
2578155	5	0	7	14	7	3	2	4	3	10	11	3	0	2
2578163	7	4	4	17	10	0	6	5	5	10	14	3	1	1
2578150	3	4	5	11	13	2	5	2	3	15	8	3	3	2
2578157	9	0	11	12	10	1	2	5	3	11	8	4	0	2
2578160	3	1	4	7	17	3	3	2	4	20	5	2	3	2
2578170	4	2	5	6	10	1	2	2	1	11	6	0	1	0
2578165	4	2	6	15	9	6	2	3	3	15	14	1	0	3
2578166	5	3	9	8	7	0	6	4	8	7	7	1	3	1
2578178	7	1	3	15	14	4	1	4	2	18	14	1	0	1
2578162	3	3	9	17	7	2	3	2	7	9	17	0	1	2
2578174	13	2	9	11	9	2	4	11	2	11	9	2	2	3
2578186	2	2	5	17	10	1	2	1	0	11	16	1	2	5
2578167	9	1	9	9	11	2	1	5	1	13	9	0	0	1
2578168	5	2	12	10	10	1	4	4	2	11	9	1	4	1
2578171	7	5	8	14	9	3	6	6	4	12	9	5	1	2
2578179	3	3	5	10	12	1	5	2	4	13	9	1	1	3
2578172	4	3	3	12	11	1	4	4	8	12	11	1	2	2
2578169	8	4	9	15	11	1	7	6	6	12	13	2	3	3
2578173	6	4	6	18	13	2	7	4	6	15	16	2	1	3
2578175	2	1	4	7	8	5	1	1	5	13	6	1	1	1
2578177	5	0	5	10	11	0	2	1	3	11	9	1	1	0
2578189	1	2	3	11	16	2	2	0	8	18	10	1	3	1
2578200	7	6	5	9	15	2	7	4	5	17	8	1	1	0
2578187	5	5	5	7	7	2	9	2	8	9	5	2	0	0
2578182	7	1	2	14	13	3	2	4	6	16	14	0	0	1
2578192	1	3	8	9	4	0	3	0	4	4	8	1	0	0
2578176	10	0	10	8	12	2	0	9	2	14	7	1	1	2
2578193	9	2	4	16	13	1	3	6	2	14	15	1	0	3
2578180	2	2	1	12	13	0	5	1	4	13	11	1	1	4
2578185	3	2	7	12	6	1	4	2	5	7	9	3	0	0
2578183	7	2	10	13	9	0	3	6	7	9	13	0	1	1
2578181	8	6	7	14	11	1	7	7	3	12	12	2	3	1
2578190	6	3	10	15	13	1	6	4	9	14	14	1	3	5
2578188	0	1	4	13	6	3	2	0	3	9	13	0	1	2
2578191	1	2	4	11	8	3	2	0	6	11	11	0	3	2
2578201	4	4	9	19	9	1	6	3	2	10	15	4	3	1
2578195	5	5	7	10	10	0	9	5	2	10	8	2	5	1
2578184	8	0	4	12	11	3	0	5	5	14	7	5	0	1
2578202	4	3	11	13	9	2	4	4	5	11	12	1	1	1
2578194	7	4	2	8	14	1	5	6	5	15	7	1	4	1
2578203	6	2	4	25	13	1	5	4	5	14	22	3	4	2
2578206	8	0	9	12	15	3	0	8	3	18	12	0	1	2
2578196	4	7	3	14	11	2	9	1	5	13	12	2	1	3
2578209	5	1	5	14	8	4	3	3	5	12	13	1	0	1
2578197	14	3	8	13	7	1	4	9	3	8	11	2	1	1
2578207	9	3	6	12	4	3	5	5	5	7	10	2	0	0
2578213	2	1	4	10	9	2	8	3	4	11	8	2	0	1
2578199	9	5	12	11	12	0	6	7	9	12	10	1	2	0
2578204	2	1	5	9	15	2	2	1	5	17	6	3	2	0
2578205	3	2	10	12	13	3	2	2	4	16	10	2	2	1
2578198	4	1	7	14	13	2	1	3	8	15	12	2	2	2
2578214	1	1	3	11	14	1	3	0	8	15	9	2	2	2
2578216	7	2	7	9	10	2	5	4	4	12	8	1	2	0
2578208	5	2	11	8	10	1	3	2	2	11	7	1	0	0
2578212	6	2	1	17	14	1	2	5	9	15	15	2	5	4
2578215	5	6	7	13	13	3	9	4	6	16	10	3	2	1
2578210	4	1	8	7	10	3	2	2	8	13	6	1	0	1
2578211	1	8	1	10	10	1	10	1	7	11	9	1	1	1
2578217	6	3	6	19	14	1	4	2	3	15	16	3	0	2
2578218	8	1	2	14	11	3	1	5	7	14	11	3	3	3
2578226	2	5	3	17	8	0	8	1	10	8	14	3	1	1
2578241	7	0	14	16	5	3	3	5	0	8	11	5	2	2
2578238	2	3	9	15	11	1	4	2	3	12	15	0	0	3
2578232	4	1	14	10	10	3	2	3	3	13	10	0	0	1
2578244	8	0	3	8	12	4	0	5	7	16	8	0	2	1
2578271	5	4	11	16	11	5	7	4	3	16	15	1	4	3
2578249	6	4	5	12	9	2	8	5	4	11	9	3	0	0
2578235	2	2	0	13	14	1	5	0	5	15	13	0	2	3
2578279	5	2	10	15	8	3	3	4	5	11	13	2	0	2
2578263	8	5	10	9	7	0	6	8	7	7	9	0	0	2
2578258	3	2	5	13	12	0	8	3	3	12	12	1	2	0
2578231	8	2	9	9	8	1	2	4	4	9	8	1	0	0
2578242	5	7	7	12	11	4	7	4	7	15	9	3	2	4
2578273	4	1	5	18	8	3	3	2	4	11	17	1	1	1
2578234	5	0	10	7	11	0	4	4	7	11	4	3	1	0
2578253	4	2	9	15	8	1	3	3	7	9	13	2	0	1
2578278	6	4	6	13	7	0	10	3	11	7	9	4	2	0
2578280	11	2	4	11	16	2	2	7	6	18	10	1	1	2
2578237	6	0	6	21	6	1	2	2	2	7	19	2	1	3
2578245	5	1	3	9	4	1	2	3	5	5	8	1	1	0
2578246	6	5	5	16	7	5	7	3	1	12	13	3	2	3
2578248	4	1	8	8	14	3	4	3	6	17	7	1	0	0
2578265	4	3	4	13	10	0	3	4	8	10	12	1	2	0
2578257	5	1	8	12	14	1	3	2	4	15	10	2	2	5
2578281	4	4	2	13	10	0	5	3	8	10	12	1	2	2
2578243	9	2	4	12	13	1	3	6	7	14	12	0	2	3
2578256	2	4	7	9	9	2	4	1	3	11	8	1	1	0
2578283	7	2	6	10	16	1	4	5	5	17	10	0	3	1
2578262	5	4	7	21	11	3	6	3	8	14	21	0	3	9
2578268	2	2	1	11	12	0	3	2	6	12	10	1	1	0
2578285	6	3	8	9	12	3	5	2	2	15	9	0	2	1
2578250	5	4	5	10	4	1	5	4	3	5	8	2	2	1
2578251	5	2	13	10	10	4	7	5	3	14	8	2	3	0
2578261	0	3	0	14	8	1	3	0	5	9	13	1	1	1
2578269	5	2	4	21	8	1	3	3	3	9	18	3	2	3
2578260	5	0	12	11	4	1	1	2	4	5	10	1	0	3
2578288	4	5	3	9	12	6	7	1	3	18	8	1	4	2
2578286	6	0	10	19	8	1	2	5	2	9	16	3	0	3
2578287	6	0	7	13	16	3	2	3	2	19	10	3	2	1
2578255	6	3	5	4	14	0	3	3	4	14	4	0	0	1
2578252	5	4	4	14	15	5	5	3	10	20	12	2	3	1
2578254	6	2	8	14	10	2	2	4	8	12	13	1	1	2
2578264	4	5	7	10	5	8	6	3	6	13	10	0	0	0
2578267	8	2	4	11	6	2	2	5	11	8	10	1	0	0
2578282	1	3	4	20	4	2	4	0	4	6	18	2	1	3
2578272	5	3	2	14	6	2	4	1	5	8	13	1	1	2
2578274	10	3	3	6	7	1	5	4	8	8	5	1	3	2
2578259	6	0	7	9	9	3	0	2	1	12	8	1	1	0
2578270	6	2	7	13	12	1	4	4	4	13	10	3	1	0
2578284	2	2	7	13	12	1	3	0	5	13	13	0	3	1
2697992	5	5	5	17	7	1	6	3	3	8	17	0	2	2
2697988	4	7	7	15	9	2	9	4	4	11	13	2	3	2
2697991	7	4	5	13	10	5	5	6	6	15	13	0	0	0
2697990	3	2	3	15	11	0	3	3	6	11	13	2	2	2
2697994	3	1	9	15	18	1	2	2	6	19	14	1	3	5
2697995	6	0	6	10	9	2	1	5	2	11	10	0	1	4
2697993	5	2	9	13	12	1	3	4	6	13	12	1	1	2
2697986	4	3	5	19	13	4	7	1	4	17	16	3	3	3
2697999	3	2	7	13	11	3	6	2	7	14	12	1	3	4
2697987	3	3	4	14	7	2	6	2	2	9	10	4	0	1
2697997	2	5	1	5	14	3	5	0	12	17	5	0	0	1
2697998	5	2	4	9	11	2	2	3	0	13	7	2	0	0
2697989	6	2	7	16	15	1	3	4	1	16	15	1	5	2
2698001	2	1	8	13	7	0	3	3	3	7	8	5	0	0
2698003	2	3	0	12	20	1	6	1	5	21	11	1	4	3
2698000	6	1	8	13	9	2	3	5	1	11	13	0	1	1
2698002	5	3	10	9	18	2	3	4	4	20	9	0	3	3
2698004	4	3	7	12	13	0	6	3	4	13	11	1	3	1
2698006	6	0	9	12	6	0	0	3	5	6	10	2	2	2
2697996	1	5	2	9	11	1	5	1	7	12	7	2	1	2
2698013	4	3	5	23	10	2	4	3	5	12	17	6	3	5
2698007	7	3	10	11	15	5	4	4	4	20	9	2	2	1
2698005	2	4	1	16	15	1	4	1	6	16	15	1	3	2
2698008	6	1	9	12	13	3	1	6	2	16	11	1	2	1
2698010	4	3	4	9	13	3	4	2	6	15	8	1	2	2
2698012	8	1	5	10	13	5	2	7	5	18	8	2	2	2
2698014	6	5	3	17	17	1	8	5	2	18	15	2	6	1
2698011	4	1	5	13	5	5	2	1	4	10	10	3	1	3
2698086	4	2	6	9	7	0	4	3	6	7	9	0	1	2
2698015	4	2	5	14	12	1	2	4	4	13	11	3	1	3
